Drug,SMILES,permeable
BALAPERIDONE,Fc1ccc(cc1)[C@H]1C[C@@H]2CN(CCN3C(=O)Nc4ccccc4C3=O)C[C@@H]21,1
DROPERIDOL,Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)N1C(=O)Nc2ccccc12,1
ELOPIPRAZOLE,Fc1ccc(cc1)c1[nH]c(cc1)CN1CCN(CC1)c1cccc2ccoc21,1
DUOPERONE,Fc1ccc(cc1)C(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,1
ETACEPRIDE,CCN1CCCC1CNC(=O)c1cc(ccc1OC)C(C)=O,1
ETASULINE,CCNC1=Nc2ccc(cc2C(S1)c1ccccc1)Cl,1
FENAPERONE,Fc1ccc(cc1)C(=O)CCCN1CCN(CC1)C(=O)OC1CCCCC1,1
FLUANISONE,COc1ccccc1N1CCN(CCCC(=O)c2ccc(cc2)F)CC1,1
FLUBEPRIDE,COc1ccc(cc1C(=O)NCC1CCCN1Cc1ccc(cc1)F)S(N)(=O)=O,1
FLUCIPRAZINE,OC(COC1(CCCCC1)C#C)CN1CCN(CC1)c1ccc(cc1)F,1
FLUPENTIXOL,OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)C(F)(F)F)CC1,1
FLUPRAZINE,NC(=O)NCCN1CCN(CC1)c1cccc(c1)C(F)(F)F,1
FLUSPIPERONE,Fc1ccc(cc1)N1CNC(=O)C21CCN(CCCC(=O)c1ccc(cc1)F)CC2,1
FLUSPIRILENE,Fc1ccc(cc1)C(CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1)c1ccc(cc1)F,1
FLUTIZENOL,OCCN1CCN(CCCN2c3ccsc3Sc3ccc(cc32)C(F)(F)F)CC1,1
GEVOTROLINE,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3,1
HALOPERIDOL-DECANOATE,CCCCCCCCCC(=O)OC1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)c1ccc(cc1)Cl,1
HALOPERIDOL,OC1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)c1ccc(cc1)Cl,1
HOMOFENAZINE,OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,1
ILOPERIDONE,COc1cc(ccc1OCCCN1CCC(CC1)c1noc2cc(ccc12)F)C(C)=O,1
NEFLUMOZIDE,Fc1ccc2c(noc2c1)CCCN1CCC(CC1)N1C(=O)Nc2ccccc21,1
IPROZILAMINE,CSc1c(nc(nc1N1CCN(C)CC1)NC(C)C)Cl,1
UMESPIRONE,CCCCN1C(=O)C2C(=O)N(CCCCN3CCN(CC3)c3ccccc3OC)C(=O)C(C1=O)C2(C)C,1
LOXAPINE,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(cc12)Cl,1
OLANZAPINE,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(cc12)C,1
MEFECLORAZINE,COc1ccc(cc1OC)CCN1CCN(CC1)c1ccccc1Cl,1
MELPERONE,CC1CCN(CCCC(=O)c2ccc(cc2)F)CC1,1
MEPIPRAZOLE,Cc1[nH]nc(c1)CCN1CCN(CC1)c1cccc(c1)Cl,1
MEPROTIXOL,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,1
MESORIDAZINE,CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)=O,1
METOFENAZATE,COc1cc(cc(c1OC)OC)C(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc32)Cl)CC1,1
METOSERPATE,CO[C@H]1C[C@@H]2CN3CCc4c([nH]c5cc(ccc45)OC)[C@H]3C[C@@H]2[C@@H]([C@H]1OC)C(=O)OC,1
MEZILAMINE,CNc1nc(c(c(n1)N1CCN(C)CC1)SC)Cl,1
MILENPERONE,Fc1ccc(cc1)C(=O)C1CCN(CCCN2C(=O)Nc3cc(ccc23)Cl)CC1,1
MILIPERTINE,COc1ccccc1N1CCN(CC1)CCc1c([nH]c2cc(c(cc12)OC)OC)C,1
MINDOPERONE,COc1ccc2c([nH]c(c2C2CCN(CCCC(=O)c3ccc(cc3)F)CC2)C)c1,1
TIOSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1nsc2ccccc12,1
MOPERONE,Cc1ccc(cc1)C1(O)CCN(CCCC(=O)c2ccc(cc2)F)CC1,1
NEMONAPRIDE,CNc1cc(c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C)OC,1
ODAPIPAM,CN1CCc2cc(c(cc2C(C1)c1cccc2c1OCC2)O)Cl,1
NONAPERONE,Fc1ccc(cc1)C(=O)CCCN1CC2CCC(CC2)C1,1
OXAFLUMAZINE,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(CCC3OCCCO3)CC1)c1ccccc1S2,1
OXIPEROMIDE,O=C1Nc2ccccc2N1C1CCN(CCOc2ccccc2)CC1,1
OXYPERTINE,COc1cc2[nH]c(c(c2cc1OC)CCN1CCN(CC1)c1ccccc1)C,1
OXYRIDAZINE,COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1
PECAZINE,CN1CCCC(C1)CN1c2ccccc2Sc2ccccc21,1
PENFLURIDOL,OC1(CCN(CCCC(c2ccc(cc2)F)c2ccc(cc2)F)CC1)c1ccc(c(c1)C(F)(F)F)Cl,1
PERICIAZINE,OC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C#N)CC1,1
PIFLUTIXOL,OCCC1CCN(CC\C=C2\c3ccc(cc3Sc3ccc(cc\23)C(F)(F)F)F)CC1,1
PIMOZIDE,Fc1ccc(cc1)C(CCCN1CCC(CC1)N1C(=O)Nc2ccccc12)c1ccc(cc1)F,1
PINOXEPIN,OCCN1CCN(CC\C=C2\c3ccccc3COc3ccc(cc\23)Cl)CC1,1
PIPAMPERONE,NC(=O)C1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)N1CCCCC1,1
PIPOTIAZINE,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,1
PIPOTIAZINE-PALMITATE,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(cc23)S(=O)(=O)N(C)C)CC1,1
PIQUINDONE,CCc1c([nH]c2c1C(=O)[C@@H]1CN(C)CC[C@H]1C2)C,1
PRIDEPERONE,COc1ccc(cc1C(=O)NCCN1CCC(CC1)C(=O)c1ccc(cc1)F)C#N,1
PROPYPERONE,CCC(=O)C1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)N1CCCCC1,1
PROSULPRIDE,CCCN1CCCC1CNC(=O)c1cc(ccc1OC)S(N)(=O)=O,1
OCAPERIDONE,CC1=CC=CN2C(=O)C(=C(C)N=C21)CCN1CCC(CC1)c1noc2cc(ccc12)F,1
REMOXIPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(ccc(c1OC)Br)OC,1
RIMCAZOLE,C[C@H]1CN(CCCn2c3ccccc3c3ccccc23)C[C@@H](C)N1,1
RISPERIDONE,CC1=C(CCN2CCC(CC2)c2noc3cc(ccc23)F)C(=O)N2CCCCC2=N1,1
ROLIPRAM,COc1ccc(cc1OC1CCCC1)C1CNC(=O)C1,1
ROXOPERONE,CN1C(=O)CC2(CCN(CCCC(=O)c3ccc(cc3)F)CC2)C1=O,1
TEPIRINDOLE,CCCN1CCC(=CC1)c1c[nH]c2ccc(cc12)Cl,1
MAZAPERTINE,CC(C)Oc1ccccc1N1CCN(CC1)Cc1cccc(c1)C(=O)N1CCCCC1,1
SERTINDOLE,Fc1ccc(cc1)n1cc(c2cc(ccc12)Cl)C1CCN(CC1)CCN1CCNC1=O,1
SETOPERONE,CC1=C(CCN2CCC(CC2)C(=O)c2ccc(cc2)F)C(=O)N2CCSC2=N1,1
PEROSPIRONE,O=C1[C@@H]2CCCC[C@@H]2C(=O)N1CCCCN1CCN(CC1)c1nsc2ccccc12,1
SPIPERONE,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,1
SPIRAMIDE,Fc1ccc(cc1)OCCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,1
SPIRILENE,C/C(=C\CCN1CCC2(CC1)N(CNC2=O)c1ccccc1)/c1ccc(cc1)F,1
SPIROXATRINE,O=C1NCN(c2ccccc2)C21CCN(CC2)CC1COc2ccccc2O1,1
SULFORIDAZINE,CN1CCCCC1CCN1c2ccccc2Sc2ccc(cc12)S(C)(=O)=O,1
SULMEPRIDE,COc1ccc(cc1C(=O)NCC1CCCN1C)S(N)(=O)=O,1
TEFLUDAZINE,OCCN1CCN(CC1)[C@@H]1C[C@@H](c2ccc(cc2)F)c2ccc(cc21)C(F)(F)F,1
TEFLUTIXOL,OCCN1CCN(CCCC2c3ccc(cc3Sc3ccc(cc23)C(F)(F)F)F)CC1,1
TETRABENAZINE,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,1
TIAPRIDE,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O,1
TIMELOTEM,CN1CCN2C(CN=C(c3sccc3)c3ccc(cc32)F)C1,1
TIMIPERONE,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)N1C(=S)Nc2ccccc12,1
TIOPERIDONE,CCCSc1ccccc1N1CCN(CCCCN2C(=O)Nc3ccccc3C2=O)CC1,1
TRIFLUPERIDOL,OC1(CCN(CCCC(=O)c2ccc(cc2)F)CC1)c1cccc(c1)C(F)(F)F,1
TROPAPRIDE,COc1cccc(c1OC)C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccccc1,1
VERALIPRIDE,COc1cc(cc(c1OC)C(=O)NCC1CCCN1CC=C)S(N)(=O)=O,1
XANTHIOL,OCCCN1CCN(CCCC2c3ccccc3Sc3ccc(cc23)Cl)CC1,1
ZETIDOLINE,CC1(C)CN(CCN2CCN(C2=O)c2cccc(c2)Cl)C1,1
ZOLOPERONE,COc1ccccc1N1CCN(CC1)CCC1=C(NC(=O)O1)c1ccc(cc1)F,1
ZUCLOPENTHIXOL,OCCN1CCN(CC\C=C2\c3ccccc3Sc3ccc(cc\23)Cl)CC1,1
LENPERONE,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)C(=O)c1ccc(cc1)F,1
ARIPIPRAZOLE,Clc1cccc(c1Cl)N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,1
ADAFENOXATE,Clc1ccc(cc1)OCC(=O)OCCNC12CC3CC(CC(C3)C1)C2,1
ALORACETAM,CC(=O)NCCn1c(cc(c1C)C=O)C,1
TASOSARTAN,Cc1nc(c2c(n1)N(Cc1ccc(cc1)c1ccccc1c1[nH]nnn1)C(=O)CC2)C,1
ANIRACETAM,COc1ccc(cc1)C(=O)N1CCCC1=O,1
BESIPIRDINE,CCCN(n1ccc2ccccc12)c1ccncc1,1
SIPATRIGINE,CN1CCN(CC1)c1ncc(c(n1)N)c1cc(cc(c1Cl)Cl)Cl,1
CEBARACETAM,Clc1ccc(cc1)C1CN(CC(=O)N2CCNC(=O)C2)C(=O)C1,1
DIMIRACETAM,O=C1CN2C(CCC2=O)N1,1
NEFIRACETAM,Cc1cccc(c1NC(=O)CN1CCCC1=O)C,1
DOLIRACETAM,NC(=O)CN1C(=O)C(c2ccccc2)c2ccccc12,1
STACOFYLLINE,CCN(CC)C(=O)N1CCN(CCCc2nc3c(n2C)C(=O)N(C)C(=O)N3C)CC1,1
TAZOMELINE,CCCCCCSc1nsnc1C1=CCCN(C)C1,1
SABCOMELINE,CO\N=C(/C#N)\[C@H]1CN2CCC1CC2,1
RIVASTIGMINE,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,1
XALIPRODEN,FC(F)(F)c1cccc(c1)C1=CCN(CCc2ccc3ccccc3c2)CC1,1
LINOPIRDINE,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1
DUPRACETAM,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,1
DONEPEZIL,COc1cc2c(cc1OC)C(=O)C(CC1CCN(CC1)Cc1ccccc1)C2,1
ETIRACETAM,CCC(N1CCCC1=O)C(N)=O,1
EPTASTIGMINE,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1
ANSECULIN,COc1ccccc1N1CCN(CCCOc2cc3c(cc2OC)OC(=O)C(=C3C)C)CC1,1
LEVETIRACETAM,CC[C@H](N1CCCC1=O)C(N)=O,1
XANOMELINE,CCCCCCOc1nsnc1C1=CCCN(C)C1,1
NICOPHOLINE,O=C(N1CCOCC1)c1cccnc1,1
EDARAVONE,CC1=NN(C(=O)C1)c1ccccc1,1
OXIRACETAM,NC(=O)CN1CC(O)CC1=O,1
PIRACETAM,NC(=O)CN1CCCC1=O,1
RAZOBAZAM,CN1C(=O)CC(=O)N(c2ccccc2)c2c(n[nH]c12)C,1
ROLZIRACETAM,O=C1CCC2=CCC(=O)N12,1
MILAMELINE,CO\N=C\C1=CCCN(C)C1,1
DABELOTINE,CN1CCCc2cccc(c12)OCC1CNCCO1,1
SIBOPIRDINE,C(c1ccncc1)C1(Cc2ccncc2)c2cccnc2c2ncccc12,1
TAMITINOL,CCNCc1c(c(ncc1CSC)C)O,1
TAMOLARIZINE,COc1ccc(cc1OC)C(O)CN1CCN(CC1)C(c1ccccc1)c1ccccc1,1
TENILOXAZINE,C1COC(CN1)COc1ccccc1Cc1sccc1,1
TENILSETAM,O=C1NCCNC1c1sccc1,1
VELNACRINE,Nc1c2ccccc2nc2c1C(O)CCC2,1
KETOPROFEN,CC(C(O)=O)c1cccc(c1)C(=O)c1ccccc1,1
AZABON,Nc1ccc(cc1)S(=O)(=O)N1CC2CCC(CC2)C1,1
BISORCIC,CC(=O)NCCCC(NC(C)=O)C(O)=O,1
CATHINONE,C[C@H](N)C(=O)c1ccccc1,1
CLOFEXAMIDE,CCN(CC)CCNC(=O)COc1ccc(cc1)Cl,1
CYCLAZODONE,O=C1N=C(NC2CC2)OC1c1ccccc1,1
CYPRODENATE,CN(C)CCOC(=O)CCC1CCCCC1,1
DEANOL,CN(C)CCO,1
ENILOSPIRONE,C[C@H]1OC2(CCCC[C@H]2Oc2cccc(c2)Cl)NC1=O,1
FENBUTRAZATE,CCC(C(=O)OCCN1CCOC(C1C)c1ccccc1)c1ccccc1,1
FENCAMFAMIN,CCNC1C2CCC(C2)C1c1ccccc1,1
FENETYLLINE,CC(Cc1ccccc1)NCCn1cnc2c1C(=O)N(C)C(=O)N2C,1
FENOZOLONE,CCNC1=NC(=O)C(O1)c1ccccc1,1
FLUCINDOL,CN(C)C1CCc2[nH]c3c(cc(cc3c2C1)F)F,1
HEXAPRADOL,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,1
HYDROXINDASOL,COc1ccc(cc1)Cn1c(c(c2cc(ccc12)O)CCN)C,1
HOPANTENIC-ACID,CC(C)(CO)C(O)C(=O)NCCCC(O)=O,1
INDRILINE,CN(C)CCC1(C=Cc2ccccc12)c1ccccc1,1
MECLOFENOXATE,CN(C)CCOC(=O)COc1ccc(cc1)Cl,1
MEFEXAMIDE,CCN(CC)CCNC(=O)COc1ccc(cc1)OC,1
METHYLPHENIDATE,COC(=O)C(C1CCCCN1)c1ccccc1,1
MESOCARB,CC(Cc1ccccc1)[N+]1=C\C(\O[N-]1)=N/C(=O)Nc1ccccc1,1
METHASTYRIDONE,CC1(C)NC(=O)C(O1)\C=C/c1ccccc1,1
MODAFINIL,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1,1
NICOTINE,CN1CCCC1c1cccnc1,1
PEMOLINE,NC1=NC(=O)C(O1)c1ccccc1,1
PHENDIMETRAZINE,C[C@H]1[C@@H](OCCN1C)c1ccccc1,1
PHENMETRAZINE,CC1NCCOC1c1ccccc1,1
PIPRADROL,OC(C1CCCCN1)(c1ccccc1)c1ccccc1,1
PIRISUDANOL,CN(C)CCOC(=O)CCC(=O)OCc1cnc(c(c1CO)O)C,1
PRAMIRACETAM,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C,1
PROCYMATE,CCC(OC(N)=O)C1CCCCC1,1
PROLINTANE,CCCC(Cc1ccccc1)N1CCCC1,1
PYRITINOL,Cc1ncc(c(c1O)CO)CSSCc1cnc(c(c1CO)O)C,1
VALDIPROMIDE,CCCC(CCC)(CCC)C(N)=O,1
ZYLOFURAMINE,CCNC(Cc1ccccc1)C1CCCO1,1
DIMETHAZAN,CN(C)CCn1cnc2c1C(=O)N(C)C(=O)N2C,1
AMFONELIC-ACID,CCN1C=C(C(O)=O)C(=O)c2ccc(nc12)Cc1ccccc1,1
AMPYZINE,CN(C)c1cnccn1,1
ASPIRIN,CC(=O)Oc1ccccc1C(O)=O,1
BENORILATE,CC(=O)Nc1ccc(cc1)OC(=O)c1ccccc1OC(C)=O,1
SALICIN,OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,1
SALICYLAMIDE,NC(=O)c1ccccc1O,1
SALSALIC-ACID,OC(=O)c1ccccc1OC(=O)c1ccccc1O,1
PHENYL-SALICYLATE,Oc1ccccc1C(=O)Oc1ccccc1,1
BIGLUMIDE,O=C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)C(=O)N1,1
BROMAZINE,CN(C)CCOC(c1ccccc1)c1ccc(cc1)Br,1
BROMOFORM,BrC(Br)Br,1
CHLORAL-HYDRATE,OC(O)C(Cl)(Cl)Cl,1
CHLORALODOL,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1
CHLORALOSE,OCC(O)[C@H]1O[C@@H]2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,1
CHLOROBUTANOL,CC(C)(O)C(Cl)(Cl)Cl,1
CIMEPANOL,CC(C)C(O)C1CCCCC1,1
DAMOTEPINE,CN(C)CC1=Cc2ccccc2Sc2ccccc12,1
DOXYLAMINE,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,1
ETHCHLORVYNOL,CCC(O)(/C=C/Cl)C#C,1
MECLORALUREA,CNC(=O)NC(O)C(Cl)(Cl)Cl,1
METOMIDATE,COC(=O)c1cncn1C(C)c1ccccc1,1
NIAPRAZINE,CC(CCN1CCN(CC1)c1ccc(cc1)F)NC(=O)c1cccnc1,1
PENTHRICHLORAL,OCC1(CO)COC(OC1)C(Cl)(Cl)Cl,1
PETRICHLORAL,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
PIMETHIXENE,CN1CCC(CC1)=C1c2ccccc2Sc2ccccc12,1
METHAPYRILENE,CN(C)CCN(Cc1sccc1)c1ccccn1,1
ACEBROCHOL,CC(C)CCC[C@@H](C)[C@H]1CCC2C3C[C@@H](Br)[C@@]4(Br)C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(C)=O,1
ACECARBROMAL,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,1
ACEVALTRATE,CC(C)CC(=O)OC1C=C2C(C(OC=C2COC(C)=O)OC(=O)CC(C)(C)OC(C)=O)C21CO2,1
ALONIMID,O=C1CCC2(CCC(=O)c3ccccc32)C(=O)N1,1
BENZOCLIDINE,O=C(OC1CN2CCC1CC2)c1ccccc1,1
BROMAMID,CN(C)C(=O)CCNc1ccc(cc1)Br,1
BROMISOVAL,CC(C)C(Br)C(=O)NC(N)=O,1
BUTOCTAMIDE,CCCCC(CC)CNC(=O)CC(C)O,1
CAPURIDE,CCC(C)C(CC)C(=O)NC(N)=O,1
CARBROMAL,CCC(Br)(CC)C(=O)NC(N)=O,1
CARFIMATE,NC(=O)OC(C#C)c1ccccc1,1
CARZENIDE,NS(=O)(=O)c1ccc(cc1)C(O)=O,1
CELUCLORAL,O[C@@H]1O[C@H](COCCOC(O)C(Cl)(Cl)Cl)[C@@H](O[C@@H]2O[C@H](COCCOCCOC(O)C(Cl)(Cl)Cl)C[C@H](OC(O)C(Cl)(Cl)Cl)[C@H]2O)[C@H](OCCOCCOC(O)C(Cl)(Cl)Cl)[C@H]1O,1
CETOHEXAZINE,CC1=NNC(=O)C(=C1)C,1
CHROMOCARB,OC(=O)C1=CC(=O)c2ccccc2O1,1
CLORETATE,ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,1
DIDROVALTRATE,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C12CO1,1
VALDETAMIDE,CCC(CC)(CC=C)C(N)=O,1
ETAQUALONE,CCc1ccccc1N1C(=Nc2ccccc2C1=O)C,1
ETHINAMATE,NC(=O)OC1(CCCCC1)C#C,1
ETHYPICONE,CCC1(CC)C(=O)NC=C(C)C1=O,1
FENADIAZOLE,Oc1ccccc1c1ocnn1,1
FEPITRIZOL,Cn1nc(nc1c1ccccc1CO)c1cccnc1,1
FLUTOMIDATE,CCOC(=O)c1cncn1C(C)c1ccc(cc1)F,1
GLUTETHIMIDE,CCC1(CCC(=O)NC1=O)c1ccccc1,1
HEXAPROPYMATE,NC(=O)OC1(CCCCC1)CC#C,1
IBROTAMIDE,CCC(Br)(C(C)C)C(N)=O,1
IMINOPHENIMIDE,CCC1(NCC(=O)NC1=O)c1ccccc1,1
MECLOQUALONE,CC1=Nc2ccccc2C(=O)N1c1ccccc1Cl,1
METHYLPENTYNOL,CCC(C)(O)C#C,1
METHAQUALONE,Cc1ccccc1N1C(=Nc2ccccc2C1=O)C,1
METHYPRYLON,CCC1(CC)C(=O)NCC(C)C1=O,1
PARALDEHYDE,CC1OC(C)OC(C)O1,1
PERISOXAL,OC(CN1CCCCC1)c1cc(on1)c1ccccc1,1
PROFEXALONE,CCCNC(=O)N1CC(OC1=O)c1ccccc1,1
PROPOXATE,CCCOC(=O)c1cncn1C(C)c1ccccc1,1
PYRITHYLDIONE,CCC1(CC)C(=O)NC=CC1=O,1
TAMERIDONE,CN1C(=O)N(C)c2ncn(c2C1=O)CCN1CCC(CC1)c1c[nH]c2ccccc12,1
LIREQUINIL,CCO[C@H]1CCN(C1)C(=O)C1=C2N(CCc3ccc(cc23)Cl)C(=O)C(=C1)c1ccccc1,1
ROLETAMIDE,COc1cc(cc(c1OC)OC)C(=O)/C=C/N1CC=CC1,1
ROMIFIDINE,Fc1cccc(c1NC1=NCCN1)Br,1
SULFONMETHANE,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,1
SUPIDIMIDE,O=C1NCCCC1N1C(=O)c2ccccc2S1(=O)=O,1
THALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1
TIXADIL,CC(Cc1ccccc1)NCCC1c2ccccc2Sc2ccccc12,1
TOLOXYCHLORINOL,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1
TOPRILIDINE,Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,1
TRICETAMIDE,CCN(CC)C(=O)CNC(=O)c1cc(c(c(c1)OC)OC)OC,1
TRICLOFOS,OP(O)(=O)OCC(Cl)(Cl)Cl,1
SULFONETHYLMETHANE,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC,1
CLIDAFIDINE,Clc1cccc(c1/N=C1/NCCO/1)Cl,1
VALPERINOL,CO[C@H]1O[C@H]2O[C@@]3(CN4CCCCC4)[C@H](O)C[C@H](C2C)[C@@H]13,1
VALTRATE,CC(C)CC(=O)O[C@@H]1OC=C(COC(C)=O)C2=C[C@H](OC(=O)CC(C)C)[C@]3(CO3)[C@@H]12,1
CHLORCYCLIZINE,CN1CCN(CC1)C(c1ccccc1)c1ccc(cc1)Cl,1
RICASETRON,CN1[C@@H]2CC[C@H]1C[C@@H](C2)NC(=O)N1CC(C)(C)c2ccccc21,1
MIRISETRON,CN1[C@H]2CC[C@@H]1C[C@H](C2)NC(=O)C1=CN(C2CCCCC2)c2ccccc2C1=O,1
ALRESTATIN,OC(=O)CN1C(=O)c2cccc3cccc(c23)C1=O,1
CRILVASTATIN,C[C@H]1C[C@H](CC(C)(C)C1)OC(=O)[C@@H]1CCC(=O)N1,1
BERVASTATIN,CCOC(=O)CC(O)CC(O)\C=C\C1=C(c2ccc(cc2)F)c2ccccc2OC21CCCC2,1
CERIVASTATIN,COCc1c(nc(c(c1c1ccc(cc1)F)/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)C(C)C)C(C)C,1
FLUVASTATIN,CC(C)n1c2ccccc2c(c1/C=C/[C@@H](O)C[C@@H](O)CC(O)=O)c1ccc(cc1)F,1
MEVASTATIN,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,1
SIMVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,1
ACETAZOLAMIDE,CC(=O)Nc1sc(nn1)S(N)(=O)=O,1
LORZAFONE,CN(C(=O)CNC(=O)CN)c1ccc(cc1C(=O)c1ccccc1Cl)Cl,1
RILMAZAFONE,CN(C)C(=O)c1nn(c(n1)CNC(=O)CN)c1ccc(cc1C(=O)c1ccccc1Cl)Cl,1
ACAPRAZINE,CC(=O)NCCCN1CCN(CC1)c1cc(ccc1Cl)Cl,1
ALOZAFONE,CC(CC#N)N(C)CC(=O)N(C)c1ccc(cc1C(=O)c1ccccc1F)Cl,1
ALPERTINE,CCOC(=O)c1[nH]c2cc(c(cc2c1CCN1CCN(CC1)c1ccccc1)OC)OC,1
ALPIDEM,CCCN(CCC)C(=O)Cc1n2c(nc1c1ccc(cc1)Cl)C=CC(=C2)Cl,1
AMPHENIDONE,Nc1cccc(c1)N1C=CC=CC1=O,1
AVIZAFONE,CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(cc1C(=O)c1ccccc1)Cl,1
AZACYCLONOL,OC(C1CCNCC1)(c1ccccc1)c1ccccc1,1
AZAQUINZOLE,C1CN2CCc3ccccc3C2CN1,1
BENACTYZINE,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,1
BENZINDOPYRINE,C(Cc1cn(c2ccccc12)Cc1ccccc1)c1ccncc1,1
BENZOCTAMINE,CNCC12CCC(c3ccccc13)c1ccccc12,1
BROMOPRIDE,CCN(CC)CCNC(=O)c1cc(c(cc1OC)N)Br,1
BUCLIZINE,CC(C)(C)c1ccc(cc1)CN1CCN(CC1)C(c1ccccc1)c1ccc(cc1)Cl,1
BURAMATE,OCCOC(=O)NCc1ccccc1,1
BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,1
BUTAMOXANE,CCCCNCC1COc2ccccc2O1,1
CAPTODIAME,CCCCSc1ccc(cc1)C(SCCN(C)C)c1ccccc1,1
CHLORMEZANONE,CN1C(c2ccc(cc2)Cl)S(=O)(=O)CCC1=O,1
CINITAPRIDE,CCOc1cc(c(cc1C(=O)NC1CCN(CC1)CC1CCC=CC1)[N+]([O-])=O)N,1
CINOCTRAMIDE,COc1cc(cc(c1OC)OC)\C=C\C(=O)N1CCCCCCC1,1
CINPERENE,O=C1CCC(C2CCN(CC2)C/C=C/c2ccccc2)(C(=O)N1)c1ccccc1,1
CINTRAMIDE,COc1cc(cc(c1OC)OC)/C=C/C(N)=O,1
CIPRAZAFONE,CN(C(=O)CNC1CC1)c1ccc(cc1C(=O)c1ccccc1Cl)Cl,1
CIPROXIMIDE,Clc1ccc(cc1)C12CC2C(=O)NC1=O,1
